Date,Home Team,Away Team,dSRS,Away Team Win Probability
,OKC,GSW,3.937457706441645,0.7185926820766964
,ORL,PHI,-7.33687931872099,0.21125521267370126
,BRK,DET,7.9368482545915615,0.8503526539801585
,DAL,GSW,7.793538433466287,0.8466685901240986
,LAL,LAC,13.78256089704377,0.9481674199240326
,MIA,PHX,-11.736177327834696,0.09999902006350314
,MIN,SAS,10.947766771543279,0.9121002826767293
,NOP,MEM,0.6158591277245176,0.5678714171870082
,POR,MIL,-2.793188178156739,0.3992388355143862
,TOR,CHI,-5.0620552146634505,0.29683585594894074
,BOS,IND,-0.5213685331125013,0.5114295819101747
,CHI,DET,2.189929895146478,0.6429029024506037
,DEN,CLE,9.687141338918122,0.8896752547512476
,OKC,PHI,-15.577709749975288,0.04900707488546774
,ORL,CHA,9.221329585309281,0.8801937202595216
,SAC,MIL,1.8336137557114358,0.6263811171483633
,UTA,NYK,-6.054521667321037,0.2571366733300271
,WAS,ATL,3.288942901565745,0.6916380640792995
,BRK,PHX,0.5813216144943878,0.5661755728323952
,DAL,LAC,3.5141139956402796,0.7011589535580152
,MIA,TOR,-1.508525368220548,0.4621463021952373
,POR,NYK,-2.63412182771934,0.40689304923389286
,SAS,MEM,-10.712479105328454,0.11999306685972916
,BOS,PHX,-7.753224744949199,0.1977137877228188
,CHI,PHI,-9.51022220014851,0.1477895198959289
,CHA,CLE,0.7667199485612937,0.5752597786843664
,GSW,SAC,-13.723159656636724,0.06948470019020993
,HOU,NOP,-9.45015123943342,0.1493090925279197
,IND,DEN,-3.938694153361068,0.34575785851481644
,LAL,MIN,4.943106667266772,0.7574264242507968
,MIL,ATL,8.575287915584678,0.8658853621667737
,ORL,DET,4.363272776573998,0.7354893520352878
,WAS,BRK,-9.148662728807151,0.15713088748303827
,CLE,WAS,-4.412962283080987,0.32462608866936754
,DAL,TOR,2.8506483918613146,0.6726355724902282
,LAC,UTA,-1.396533445340845,0.46771829497048845
,POR,MIN,-4.022520944834455,0.34197524766195025
,SAS,NYK,-9.559367654428161,0.14655584853568732
,ATL,BRK,-12.437605630372897,0.08806278439260896
,BOS,MIA,3.9829525828854964,0.7204289867175135
,CHA,PHX,-12.213583448832457,0.09172796061592245
,DEN,NOP,-1.6220701863692075,0.45650669128838156
,GSW,MEM,-12.88359100138818,0.08115785900932505
,HOU,OKC,0.11184118323763315,0.5429856835396702
,IND,PHI,-11.57648166703451,0.10291046512694008
,LAC,SAC,-9.443735218810716,0.14947215319476753
,LAL,POR,8.965627612101228,0.8746951132854259
,MIL,CHI,1.8846006446568648,0.6287644949273741
,DAL,OKC,3.8560807270246418,0.7152898388915325
,NYK,DET,3.915464189365944,0.7177023337593706
,SAC,MEM,0.8395686552485433,0.5788157284464228
,SAS,CLE,-0.019126707765641626,0.5364787342113192
,TOR,ORL,-7.235398096090971,0.2146569225278939
,UTA,NOP,-7.823492245945846,0.19549404511411145
,ATL,PHX,-11.856284015878508,0.09785779555202562
,BRK,PHI,-3.7633038407034256,0.3537351881461258
,CHA,MIL,-8.932587348538625,0.16293948825207522
,DET,MIA,4.380650687737521,0.7361649547286281
,HOU,GSW,4.049298889679278,0.7230937294526913
,IND,MIN,-5.180192878220582,0.2919280023302307
,LAL,WAS,11.45878444796342,0.919956554503655
,POR,DEN,-2.7810222199749415,0.39982257251309516
,BOS,MIL,-4.472228644655367,0.3220327512140806
,LAC,WAS,-2.3237764490803485,0.4219544529654479
,MEM,IND,4.944905212005758,0.7574925080443159
,NOP,DAL,5.705911695646411,0.7843472451079824
,NYK,MIA,8.296114877103465,0.859267937593078
,ORL,OKC,8.240830431254299,0.8579255473270211
,PHI,ATL,16.200909471076322,0.9673962822546716
,SAC,UTA,8.047201773469872,0.8531395547213355
,SAS,GSW,2.1711118960597267,0.642038395933114
,TOR,CHA,1.9859314892183102,0.6334825445643933
,CHI,CLE,7.814706652443054,0.8472173992326003
,DET,BRK,-7.9368482545915615,0.19195300369669097
,MIN,LAL,-4.943106667266772,0.30182522653097715
,PHX,LAC,10.891117563393113,0.9111876800309717
,POR,HOU,5.047058833089271,0.7612258133411013
,BOS,ORL,-4.760970881426022,0.30955635904074663
,CHA,DEN,-8.920421390356829,0.1632716240053502
,CLE,PHI,-17.324928852591565,0.03506065203452105
,GSW,HOU,-4.049298889679278,0.34077111119365094
,MEM,DAL,5.0900525679218935,0.7627852184616317
,MIA,NYK,-8.296114877103465,0.18105397670338363
,MIL,DET,4.074530539803343,0.7241030136167669
,NOP,SAC,-0.22370952752402573,0.5262902550430089
,OKC,SAS,1.7663458103819183,0.6232272882981525
,TOR,IND,-2.99579574777745,0.38956070436659657
,UTA,WAS,-0.9272430037395036,0.4911387777136852
,BRK,ORL,3.573575478017564,0.7036448306798911
,CHI,ATL,6.690687270927812,0.8157985500554082
,LAC,LAL,-13.78256089704377,0.06872048170194503
,MIN,SAC,-0.6042809890337191,0.5072854348917997
,POR,PHX,-6.07418427845057,0.2563862108489783
,BRK,ATL,12.437605630372897,0.9332376836812123
,CLE,IND,-5.748447185557054,0.26900248612132077
,GSW,WAS,-6.603200886906356,0.236739288696168
,LAL,MEM,5.178394333481596,0.765967342367747
,MIA,DEN,-8.443015269359066,0.17673844140657965
,MIL,DAL,4.0960074674590015,0.7249603098979875
,NOP,CHI,3.494504872844275,0.7003365460017369
,NYK,BOS,4.313162294217968,0.7335350095520815
,OKC,CHA,0.980499154054983,0.585671479633835
,PHX,HOU,11.12124311153984,0.9148424365913778
,SAS,UTA,-3.5048459871071254,0.36563957702626004
,TOR,PHI,-14.57227741481196,0.05927543157660297
,CLE,ORL,-9.988049533870575,0.13615376563285134
,GSW,MIN,-13.118878667603004,0.07771716920890213
,IND,TOR,2.99579574777745,0.678995454475726
,NOP,DEN,1.6220701863692075,0.6164279662960989
,NYK,CHI,1.725534294219466,0.6213087377135105
,OKC,MIL,-7.952088194483643,0.1914806831173854
,PHI,BRK,3.7633038407034256,0.711495984239854
,SAC,DAL,5.929621223170437,0.7918188859134796
,SAS,MEM,-10.712479105328454,0.11999306685972916
,UTA,POR,-3.420399839601697,0.3695658040544884
,WAS,CHA,3.6462423345196937,0.7066664607686715
,BOS,CLE,5.227078652444552,0.7677082637408946
,CHA,MIA,-0.47740612099776225,0.5136263189951387
,DET,TOR,2.872125319516973,0.673580701022079
,HOU,DEN,-7.828081053064212,0.19534974349236517
,LAC,DAL,-3.5141139956402796,0.36520974633095826
,MEM,OKC,8.946133294946534,0.8742671592768345
,PHX,GSW,15.170542001219118,0.9602318490524506
,SAS,LAL,-15.89087343881005,0.04616914276725818
,ATL,BOS,-4.10305927092931,0.338359849949991
,IND,MIL,-3.9508601115428656,0.3452076545510225
,NYK,WAS,5.127278663581533,0.7641297488874806
,ORL,BRK,-3.573575478017564,0.3624571810678795
,PHI,CHI,9.51022220014851,0.8861540350650915
,POR,MIN,-4.022520944834455,0.34197524766195025
,CLE,ATL,-1.1240193815152422,0.4813077463403628
,DAL,SAS,5.62242653740656,0.7815095916792024
,DEN,NOP,-1.6220701863692075,0.45650669128838156
,HOU,DET,-3.765716471442667,0.35362488726853314
,LAL,SAC,4.338825678233053,0.7345370464411249
,MEM,NYK,1.1531114509002913,0.5940231829868976
,PHX,OKC,11.233084294777473,0.9165689580202742
,TOR,MIA,1.508525368220548,0.6110445539243997
,UTA,MIN,-7.4429207844361525,0.20774298986412304
,BRK,CHI,5.746918359445084,0.7857312377574072
,CHA,BOS,-4.460358703883259,0.322551277318486
,GSW,NOP,-13.499450129112699,0.0724338738720057
,ORL,IND,4.239602348313521,0.7306495217484662
,PHI,MIL,7.625621555491644,0.8422578296038065
,POR,UTA,3.420399839601697,0.697216925826673
,SAS,LAC,-2.1083125417662805,0.43249899727183383
,WAS,MIA,3.1688362135219315,0.6864914724866092
,ATL,CLE,1.1240193815152422,0.5926192523030344
,DEN,OKC,7.939922236301845,0.8504308718198109
,LAL,MIN,4.943106667266772,0.7574264242507968
,MEM,DET,5.068575640266236,0.7620071174312956
,NYK,TOR,6.787589508882917,0.8186930686696658
,PHX,DAL,7.3770035677528325,0.8355386080959788
,SAC,HOU,9.673860766957446,0.8894142786725917
,BOS,BRK,-8.334546359443586,0.17991709580585624
,CHI,ORL,-2.17334288142752,0.4293095859621235
,DET,WAS,1.2118144742155894,0.5968513884812842
,GSW,UTA,-5.675957883166852,0.2718628768202352
,LAC,HOU,0.23012554814672903,0.5488499524424575
,MIA,CLE,1.244126069559056,0.5984053724357276
,MIL,CHA,8.932587348538625,0.8739690520142955
,PHI,IND,11.57648166703451,0.9216728706086885
,POR,SAS,6.925245826708823,0.8227438666317953
,ATL,CHA,0.3572994329539485,0.5551397970802029
,DAL,DEN,-4.083841509277203,0.339220849327787
,LAL,NOP,4.5625352057570785,0.7431693525499599
,MIN,OKC,9.18142096116136,0.8793494680586215
,SAC,PHX,-1.4473823445823957,0.46518730075599013
,BOS,MIL,-4.472228644655367,0.3220327512140806
,CHI,BRK,-5.746918359445084,0.2690626160866549
,CLE,TOR,-2.752651437779604,0.40118493927412624
,GSW,LAL,-18.061985334869775,0.030401295193039482
,HOU,MIN,-9.069579777923726,0.1592370266199835
,IND,ATL,4.624427804041812,0.7455249036166177
,LAC,SAC,-9.443735218810716,0.14947215319476753
,MEM,DAL,5.0900525679218935,0.7627852184616317
,MIA,WAS,-3.1688362135219315,0.38136294120490094
,NYK,PHI,-7.784687905929044,0.1967175295830668
,OKC,DEN,-7.939922236301845,0.19185766251021608
,ORL,DET,4.363272776573998,0.7354893520352878
,POR,NOP,-4.403092406344149,0.32505902063654774
,UTA,SAS,3.5048459871071254,0.7007704142217843
